,uid,worker_id,worker_gid,prompt_id,prompt,archetype,specificity,reasoning,complexity,is_correct,experiment,is_compatible,type_1_error,type_2_error,actual_verdict,agent_verdict,missing,software_name,gpu_count,node_count,low_latency_req,mpi_req,gpu_logic,is_satisfied,is_justified,is_justified_reason,is_rigorous,has_software,has_compute,has_parallel,has_storage,has_network,has_temporal,has_container
8357,experiment_0_worker_28_prompt_39,28,worker_28_experiment_0,39,I need to run cortex version <= 1.3.6. to run on CPU OR 3 GPU per node,standalone,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The available version of Cortex (1.4.0) is greater than the maximum allowable version (<= 1.3.6), and no GPUs are available.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",3,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: cortex@1.3.6 has another version, but this requirement is not satisfied.",cortex,0,1,False,0,,False,True,System fundamentally lacks resource.,True,1,0,0,0,0,0,0
8358,experiment_0_worker_28_prompt_3,28,worker_28_experiment_0,3,I need to request 1 cores to run ase >= 3.4.5. to run on CPU  AND 7 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The system has 0 GPUs, but the request requires 7 GPUs per node.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: ase@3.4.5 is missing|compute: Not enough GPUs per node. Need 7 have 0,ase,7,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,0,0,0
8359,experiment_0_worker_28_prompt_66,28,worker_28_experiment_0,66,I want a system with nfs storage available for mfem <= 4.7.4 using 1 cores with support for low latency MPI to run on CPU OR 6 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'MFEM is installed without MPI. The user requires MPI support. The system has 0 GPUs and the user requires 6 GPUs per node.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: mfem@4.7.4 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 6 have 0|network: missing requested fabric omnipath",mfem,6,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,0,1,0,0
8360,experiment_0_worker_28_prompt_43,28,worker_28_experiment_0,43,I want a system to run vasp (<= 6.3.1) with 1 nodes. with support for low latency MPI to run on CPU OR 7 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'VASP is not installed, and there are no GPUs available. The request specified either CPU or 7 GPUs, and neither condition is met.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: vasp@6.3.1 is missing|compute: Not enough GPUs per node. Need 7 have 0,vasp,7,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
8361,experiment_0_worker_28_prompt_24,28,worker_28_experiment_0,24,I need to run bdas <= 2.0.6 for a 1 cores workload. with support for low latency MPI to run on CPU  AND 6 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the required number of GPUs (6) and MPI support is not enabled.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['No GPUs available', 'MPI support is missing']}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: bdas@2.0.6 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 6 have 0",bdas,6,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
8362,experiment_0_worker_28_prompt_72,28,worker_28_experiment_0,72,I need to run lammps == 2022.12.0 on 1 nodes with omnipath connectivity with support for low latency MPI to run on CPU OR 6 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The required LAMMPS version is not installed (2022.12.0 required, 2022.9.8 found). Omnipath connectivity is unavailable. No GPUs are present.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: lammps@2022.12.0 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 6 have 0|network: missing requested fabric omnipath",lammps,6,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
8363,experiment_0_worker_28_prompt_9,28,worker_28_experiment_0,9,I want a system with local-scratch storage available for bokeh <= 0.12.4 using 1 cores to run on CPU  AND 5 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': ""The requested software 'bokeh' is not available, and the cluster has no GPUs, while the request requires 5."", 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: bokeh@0.12.4 is missing|compute: Not enough GPUs per node. Need 5 have 0,bokeh,5,1,False,0,AND,False,True,System fundamentally lacks resource.,True,1,1,0,0,1,0,0
8364,experiment_0_worker_28_prompt_59,28,worker_28_experiment_0,59,I need to run click version >= 0.14.3. to run on CPU  AND 8 GPU per node,standalone,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the software click installed, and does not meet the resource requirements of 8 GPUs per node. Spack could not find a package named click, and the hardware info shows there are no GPUs available.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",3,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: click@0.14.3 is missing,click,0,1,False,0,,False,True,System fundamentally lacks resource.,True,1,0,0,0,0,0,0
8365,experiment_0_worker_28_prompt_26,28,worker_28_experiment_0,26,I need to run matplotlib == 3.11.9 on 1 cores with omnipath connectivity with support for low latency MPI to run on CPU  AND 3 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the required number of GPUs (3) and matplotlib is not installed via Spack. Also, omnipath is not detected.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['No GPUs available', 'Matplotlib not installed', 'Omnipath not detected']}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: matplotlib@3.11.9 is missing|compute: Not enough GPUs per node. Need 3 have 0|network: missing requested fabric omnipath,matplotlib,3,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
8366,experiment_0_worker_28_prompt_12,28,worker_28_experiment_0,12,I need to request 1 nodes to run cp2k <= 9.1. with support for low latency MPI,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'CP2K is not installed via Spack, and its version and MPI support cannot be verified.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: cp2k@9.1 is missing,cp2k,0,1,True,1,NONE,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
8367,experiment_0_worker_28_prompt_58,28,worker_28_experiment_0,58,"I want a system to run cython <= 0.15.1, 1 cores, omnipath, and local-scratch with support for low latency MPI to run on CPU OR 7 GPU per node",standalone,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Cython version <= 0.15.1 is unavailable.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",10,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: cython@0.15.1 is missing|compute: Not enough GPUs per node. Need 7 have 0|network: missing requested fabric omnipath,cython,7,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,0,0
8368,experiment_0_worker_28_prompt_30,28,worker_28_experiment_0,30,I need to run pydantic <= 0.9.2 on 1 cores with ethernet connectivity with support for low latency MPI to run on CPU  AND 5 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Pydantic is not installed, and the cluster has 0 GPUs while 5 are required.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pydantic@0.9.2 is missing|compute: Not enough GPUs per node. Need 5 have 0,pydantic,5,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
8369,experiment_0_worker_28_prompt_46,28,worker_28_experiment_0,46,I need to run intel >= 2021.4.0 on 1 cores with ethernet connectivity with support for low latency MPI to run on CPU OR 1 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The requested Intel compiler version is not available, and there are no GPUs on the system. While Ethernet and MPI are available, these are insufficient.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['Intel compiler >= 2021.4.0 is not installed.', 'No GPUs available.']}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: intel@2021.4.0 is missing|compute: Not enough GPUs per node. Need 1 have 0,intel,1,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
8370,experiment_0_worker_28_prompt_60,28,worker_28_experiment_0,60,"I want to request to run rajaperf == 1918.2026.5, on 1 cores, and lustre backend with support for low latency MPI to run on CPU OR 4 GPU per node",standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': ""The requested version of rajaperf is not installed, and the system has no GPUs to fulfill the GPU requirement. The hardware also doesn't support avx2."", 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: rajaperf@1918.2026.5 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 4 have 0|network: missing requested fabric omnipath",rajaperf,4,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,0,1,0,0
8371,experiment_0_worker_28_prompt_89,28,worker_28_experiment_0,89,I need to request 1 nodes to run statsmodels == 2.1.8. to run on CPU OR 5 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The requested package, statsmodels, is not available. The system also does not have any GPUs available, so the 5 GPU per node request cannot be satisfied.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: statsmodels@2.1.8 is missing|compute: Not enough GPUs per node. Need 5 have 0,statsmodels,5,1,False,0,OR,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
8372,experiment_0_worker_28_prompt_63,28,worker_28_experiment_0,63,"I want to request to run namd >= 2.14, on 1 nodes, and local-scratch backend to run on CPU  AND 5 GPU per node",standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the required GPUs (5 per node).', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: namd@2.14 is missing|compute: Not enough GPUs per node. Need 5 have 0,namd,5,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,1,0,0
8373,experiment_0_worker_28_prompt_81,28,worker_28_experiment_0,81,I need to request 1 cores to run trilinos <= 13.4.1. to run on CPU  AND 4 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The system has no GPUs and Trilinos is not found in Spack.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: trilinos@13.4.1 is missing|compute: Not enough GPUs per node. Need 4 have 0,trilinos,4,1,False,0,AND,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
8374,experiment_0_worker_28_prompt_85,28,worker_28_experiment_0,85,Is plotly available for a 1 nodes job? with support for low latency MPI to run on CPU  AND 4 GPU per node,standalone,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The node has 0 GPUs, while the request requires 4 GPUs per node.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",4,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: plotly@2.4.0 is missing,plotly,0,1,True,1,,False,True,System fundamentally lacks resource.,False,1,0,1,0,0,0,0
8375,experiment_0_worker_28_prompt_64,28,worker_28_experiment_0,64,I need to run diffusers >= 2.8.9 on 1 nodes with ethernet and nfs with support for low latency MPI,standalone,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'diffusers is not installed on the system. No tool to determine if low latency MPI is supported.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",10,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: diffusers@2.8.9 is missing|storage: missing requested storage nfs,diffusers,0,1,True,1,NONE,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,0,0
8376,experiment_0_worker_28_prompt_10,28,worker_28_experiment_0,10,I want a system to run cp2k (>= 9.1) with 1 cores.,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'cp2k is not installed on the cluster.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: cp2k@9.1 is missing,cp2k,0,1,False,0,NONE,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
8377,experiment_0_worker_28_prompt_1,28,worker_28_experiment_0,1,I need to run cupy >= 2.5.8 for a 1 cores workload.,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'CuPy is not installed via Spack.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: cupy@2.5.8 is missing,cupy,0,1,False,0,NONE,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
8378,experiment_0_worker_28_prompt_8,28,worker_28_experiment_0,8,I want a system to run fftw (>= 3.3.10) with 1 nodes. to run on CPU  AND 2 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The system does not have the requested number of GPUs (2 per node) and FFTW is not installed.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: fftw@3.3.10 is missing|compute: Not enough GPUs per node. Need 2 have 0,fftw,2,1,False,0,AND,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
8379,experiment_0_worker_28_prompt_76,28,worker_28_experiment_0,76,I want to immediately run nbconvert <= 0.12.8 with podman and 1 nodes on omnipath and lustre with support for low latency MPI to run on CPU  AND 1 GPU per node,standalone,7,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'No GPUs available, nbconvert is not installed, and MPI support is not available.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",12,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,compute: Not enough GPUs per node. Need 1 have 0|network: missing requested fabric omnipath|storage: missing requested storage lustre,nbconvert,1,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,1,1
8380,experiment_0_worker_28_prompt_41,28,worker_28_experiment_0,41,I want a system to run sentence-transformers (<= 2.4.0) with 1 nodes. to run on CPU OR 3 GPU per node,standalone,3,"{'verdict': 'READY', 'reasoning': 'The cluster is CPU ready, but does not have the requested GPUs. sentence-transformers is not available as a spack package. User can install sentence-transformers via pip.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",7,False,0,False,1,0,INCOMPATIBLE,READY,software: sentence-transformers@2.4.0 is missing|compute: Not enough GPUs per node. Need 3 have 0,sentence-transformers,3,1,False,0,OR,False,False,Agent said READY but constraints failed,False,1,1,0,0,0,0,0
8381,experiment_0_worker_28_prompt_67,28,worker_28_experiment_0,67,"I need to use pennant >= 1.1.2 and podman, 1 nodes, omnipath, and lustre later to run on CPU OR 3 GPU per node",standalone,7,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'No GPUs available and unable to verify omnipath and lustre support. Podman was not detected. The user requested either CPU OR 3 GPUs, and there are no GPUs available.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",11,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,compute: Not enough GPUs per node. Need 3 have 0|network: missing requested fabric omnipath|storage: missing requested storage lustre,pennant,3,1,False,0,OR,False,True,System fundamentally lacks resource.,False,1,1,0,1,1,1,1
8382,experiment_0_worker_28_prompt_65,28,worker_28_experiment_0,65,I want a system with nfs storage available for keras == 2.1.8 using 1 cores with support for low latency MPI to run on CPU OR 7 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Keras 2.1.8 not available via Spack, no GPUs present, and machine.get_resource_info call failed.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: keras@2.1.8 is missing|compute: Not enough GPUs per node. Need 7 have 0|network: missing requested fabric omnipath,keras,7,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,0,1,0,0
8383,experiment_0_worker_28_prompt_47,28,worker_28_experiment_0,47,I want to immediately run ipykernel >= 2.10.6 with 1 nodes on ethernet and lustre with support for low latency MPI to run on CPU  AND 4 GPU per node,standalone,6,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster lacks the required GPUs (4 per node) and ipykernel is not installed.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",11,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: ipykernel@2.10.6 is missing|compute: Not enough GPUs per node. Need 4 have 0|storage: missing requested storage lustre,ipykernel,4,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,1,0
8384,experiment_0_worker_28_prompt_61,28,worker_28_experiment_0,61,I need to run a job with nwchem.,standalone,1,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'NWChem is not installed.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",1,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: nwchem is missing,nwchem,0,1,False,0,,False,True,System fundamentally lacks resource.,True,1,0,0,0,0,0,0
8385,experiment_0_worker_28_prompt_84,28,worker_28_experiment_0,84,I need to run tensorflow == 0.15.2 on 1 cores with omnipath connectivity with support for low latency MPI to run on CPU  AND 4 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'No GPUs are present, and tensorflow is not installed. AVX2 support is missing.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['No GPUs', 'Tensorflow not installed', 'Missing AVX2 support']}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: tensorflow@0.15.2 is missing|compute: Not enough GPUs per node. Need 4 have 0|network: missing requested fabric omnipath,tensorflow,4,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
8386,experiment_0_worker_28_prompt_93,28,worker_28_experiment_0,93,I need to request 1 nodes to run phloem == 1.0.7. to run on CPU  AND 4 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the requested 4 GPUs per node.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['No GPUs available']}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: phloem@1.0.7 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 4 have 0",phloem,4,1,False,0,AND,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
8387,experiment_0_worker_28_prompt_20,28,worker_28_experiment_0,20,I need to run qmcpack version <= 3.17.6.,standalone,2,"{'verdict': 'READY', 'reasoning': 'QMCPACK 3.17.8 is installed, which is close to the requested version. Sufficient memory and cores are available.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",3,False,0,False,1,0,INCOMPATIBLE,READY,"software: qmcpack@3.17.6 has another version, but this requirement is not satisfied.",qmcpack,0,1,False,0,,False,False,Agent said READY but constraints failed,False,1,0,0,0,0,0,0
8388,experiment_0_worker_28_prompt_70,28,worker_28_experiment_0,70,I want a system to run mpi4py <= 0.1.4 on 1 nodes (ethernet/nfs) later to run on CPU OR 4 GPU per node,standalone,6,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'mpi4py is not installed, and no GPUs are available, failing to meet the user request requirements.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",10,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: mpi4py@0.1.4 is missing|compute: Not enough GPUs per node. Need 4 have 0|storage: missing requested storage nfs,mpi4py,4,1,False,0,OR,False,True,System fundamentally lacks resource.,False,1,1,0,1,1,1,0
8389,experiment_0_worker_28_prompt_11,28,worker_28_experiment_0,11,I need to request 1 nodes to run llvm == 18.1.7. with support for low latency MPI to run on CPU OR 1 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'LLVM version 18.1.7 is not available on the cluster. The available version is 17.1.8.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: llvm@18.1.7 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 1 have 0",llvm,1,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,0,0,0,0
8390,experiment_0_worker_28_prompt_99,28,worker_28_experiment_0,99,I want a system to run samurai <= 2025.0.1 on 1 nodes (omnipath/local-scratch) later with support for low latency MPI to run on CPU OR 2 GPU per node,standalone,6,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The installed samurai version lacks MPI support and there are no GPUs. Also, Omni-Path is not available.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",11,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: samurai@2025.0.1 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 2 have 0|network: missing requested fabric omnipath",samurai,2,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,1,1,1,0
8391,experiment_0_worker_28_prompt_87,28,worker_28_experiment_0,87,I need to run numba <= 2.14.3 for a 1 nodes workload. with support for low latency MPI to run on CPU OR 6 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Numba is not installed and the cluster does not have the requested number of GPUs.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: numba@2.14.3 is missing|compute: Not enough GPUs per node. Need 6 have 0,numba,6,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
8392,experiment_0_worker_28_prompt_0,28,worker_28_experiment_0,0,I want a system to run pandas (<= 1.5.6) with 1 cores. to run on CPU  AND 1 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': ""The cluster does not have any GPUs, which is a requirement for the user's request."", 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pandas@1.5.6 is missing|compute: Not enough GPUs per node. Need 1 have 0,pandas,1,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,0,0,0
8393,experiment_0_worker_28_prompt_95,28,worker_28_experiment_0,95,I want a system to run altair (== 0.1.2) with 1 cores. with support for low latency MPI to run on CPU OR 7 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Altair is not installed, and the cluster does not have the minimum requested GPU count of 7.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: altair@0.1.2 is missing|compute: Not enough GPUs per node. Need 7 have 0,altair,7,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,0,0,0,0
8394,experiment_0_worker_28_prompt_16,28,worker_28_experiment_0,16,I need to request 1 cores to run xarray >= 2.4.8. with support for low latency MPI to run on CPU OR 8 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have GPUs, xarray is not installed, and MPI support is not available.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: xarray@2.4.8 is missing|compute: Not enough GPUs per node. Need 8 have 0,xarray,8,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
8395,experiment_0_worker_28_prompt_83,28,worker_28_experiment_0,83,I need to run chatterbug >= 1.0.6 for a 1 nodes workload. with support for low latency MPI,standalone,3,"{'verdict': 'READY', 'reasoning': 'Chatterbug 1.0.7 with MPI is installed. Ethernet interface is up and running. The request is for a single node MPI workload.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,False,0,False,1,0,INCOMPATIBLE,READY,"software: chatterbug@1.0.6 has another version, but this requirement is not satisfied.",chatterbug,0,1,True,1,NONE,False,False,Agent said READY but constraints failed,False,1,1,1,0,0,0,0
8396,experiment_0_worker_28_prompt_49,28,worker_28_experiment_0,49,I want to run torch == 2.8.5 (1 nodes) on ethernet using nfs with support for low latency MPI to run on CPU OR 8 GPU per node,standalone,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have torch==2.8.5 installed as a Spack package and no GPUs are available.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",10,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: torch@2.8.5 is missing|compute: Not enough GPUs per node. Need 8 have 0|storage: missing requested storage nfs,torch,8,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,0,0
8397,experiment_0_worker_28_prompt_90,28,worker_28_experiment_0,90,I need to run aocc >= 3.2.0 on 1 cores with omnipath and lustre with support for low latency MPI to run on CPU  AND 3 GPU per node,standalone,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster lacks the requested GPUs and the AOCC software package. Instruction support is also missing.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['No GPUs available', 'AOCC is not installed', 'Instruction support missing.']}",10,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: aocc@3.2.0 is missing|compute: Not enough GPUs per node. Need 3 have 0|network: missing requested fabric omnipath|storage: missing requested storage lustre,aocc,3,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,0,0
8398,experiment_0_worker_28_prompt_44,28,worker_28_experiment_0,44,I want a system to run networkx (<= 2.0.0) with 1 nodes. with support for low latency MPI to run on CPU  AND 4 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the requested 4 GPUs per node, and NetworkX (<= 2.0.0) is not installed.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: networkx@2.0.0 is missing|compute: Not enough GPUs per node. Need 4 have 0,networkx,4,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
8399,experiment_0_worker_28_prompt_22,28,worker_28_experiment_0,22,I need to run gpcnet >= 1.3.4 for a 1 nodes workload. to run on CPU  AND 7 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the required 7 GPUs per node.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: gpcnet@1.3.4 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 7 have 0",gpcnet,7,1,False,0,AND,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
